time,open,high,low,close
2008-10-30,2184.1001,2186.65991,2125.31982,2176.03979
2008-10-31,2162.6499,2249.26001,2161.17993,2249.25977
2008-11-03,2233.17993,2263.31006,2221.17993,2256.02979
2008-11-04,2279.78003,2315.95996,2269.30981,2315.95996
2008-11-05,2283.8999,2304.28003,2170.56982,2177.6499
2008-11-06,2160.86011,2201.79004,2113.65991,2113.65991
2008-11-07,2129.76001,2147.31006,2099.38989,2146.30981
2008-11-10,2183.03003,2183.03003,2095.50977,2108.01978
2008-11-11,2092.38989,2132.04004,2079.82983,2085.5498
2008-11-12,2065.5,2084.98999,1985.15991,1985.15991
2008-11-13,2004.34009,2133.46997,1917.11987,2132.95996
2008-11-14,2087.6001,2127.6499,2008.82983,2010.57983
2008-11-17,1999.46997,2025.01001,1978.16992,1980.37988
2008-11-18,1984.62988,2011.20996,1905.03979,1986.12988
2008-11-19,1971.41992,1994.30005,1851.97998,1851.97998
2008-11-20,1847.32007,1880.83008,1761.73999,1763.6499
2008-11-21,1805.23999,1836.73999,1692.34985,1830.18994
2008-11-24,1861.43994,1977.42993,1836.02979,1969.5498
2008-11-25,1996.54004,1996.54004,1903.32983,1975.68994
2008-11-26,1938.62012,2024.87012,1938.61987,2024.86987
2008-11-28,2006.58008,2050.48999,2000.65991,2050.48999
2008-12-01,2001.66992,2001.66992,1787.65991,1787.65991
2008-12-02,1831.31006,1895.96997,1801.00977,1895.96997
2008-12-03,1843.18994,1955.36011,1843.18994,1951.65991
2008-12-04,1916.95996,1992.41992,1894.78979,1911.5498
2008-12-05,1882.11011,2007.59009,1860.08984,2007.58984
2008-12-08,2045.11011,2045.11011,1998.84985,2036.25
2008-12-09,2009.37988,2038.09009,1947.13989,1949.32983
2008-12-10,1970.61011,1988.44995,1929,1966.56982
2008-12-11,1938.20996,1959.84009,1857.5,1861.93994
2008-12-12,1834.62988,1922.26001,1832.37988,1922.25977
2008-12-15,1923,1926.36011,1847.94995,1872.05981
2008-12-16,1898.22998,2005.06006,1897.68994,2005.05981
2008-12-17,1970.48999,1998.12012,1963.05981,1974.77979
2008-12-18,1980.33008,1995.26001,1933.37988,1948.76978
2008-12-19,1981.77002,1998.29004,1939.23999,1948.46997
2008-12-22,1954.33008,1958.47998,1897.61987,1929.17993
2008-12-23,1941.15991,1941.15991,1901.10986,1907.09985
2008-12-24,1907.54004,1922.38989,1900.7998,1922.38989
2008-12-26,1931.43994,1932.63989,1911.94995,1931.98999
2008-12-29,1927.34009,1929.53003,1889.3999,1908.53979
2008-12-30,1920.53003,1965.16992,1918.88989,1964.06982
2008-12-31,1961.45996,2029.79004,1955.70996,2026
2009-01-02,2029.79004,2032.44995,1984.58984,2025.84985
2009-01-05,2016.87988,2016.91992,1973.35986,1981.42993
2009-01-06,1996.98999,2003.03003,1977.70996,1994.65991
2009-01-07,1970.94995,1971.66992,1914.46997,1916.75977
2009-01-08,1911.62988,1942.54004,1907.80981,1927.19995
2009-01-09,1927.77002,1930.59009,1843,1843
2009-01-12,1844.57007,1844.68994,1793.78979,1794.27979
2009-01-13,1792.37988,1821.84009,1783.94995,1821.83984
2009-01-14,1784.02002,1792.21997,1743.06982,1743.06982
2009-01-15,1748.72998,1759.80005,1680.35986,1732.01978
2009-01-16,1750.17993,1756.86011,1685,1731.43994
2009-01-20,1698.76001,1698.76001,1572.68994,1572.68994
2009-01-21,1611.87012,1690.82007,1585.17993,1690.81982
2009-01-22,1655.20996,1655.20996,1567.0498,1581.0498
2009-01-23,1555.57007,1609.62012,1545.33984,1605.77979
2009-01-26,1608.33008,1638.63989,1572.36987,1585.33984
2009-01-27,1601.51001,1617.84009,1583.3999,1617.55981
2009-01-28,1661.25,1713.19995,1661.25,1713.19995
2009-01-29,1692.44995,1692.44995,1625.03979,1625.03979
2009-01-30,1641.34009,1655.1499,1579.02979,1584.05981
2009-02-02,1570.65991,1604.86011,1564.61987,1603.82983
2009-02-03,1606.25,1609.12988,1556.28979,1574.71997
2009-02-04,1576.98999,1606.43994,1555.75977,1557.91992
2009-02-05,1547.03003,1610.42993,1531.23999,1582.83984
2009-02-06,1584.01001,1661.92993,1584.00977,1661.92993
2009-02-09,1663.37012,1686.47998,1653.45996,1668.26978
2009-02-10,1654.72998,1666.40991,1553.92993,1553.92993
2009-02-11,1565.68994,1600.09009,1556.60986,1586.25977
2009-02-12,1561.23999,1573.1499,1510.75,1567.93994
2009-02-13,1560.77002,1565.17993,1526.27979,1528.42993
2009-02-17,1493.47998,1493.47998,1454.86987,1454.86987
2009-02-18,1470.18994,1474.05005,1436.85986,1441.37988
2009-02-19,1453.55005,1454.97998,1384.37988,1384.37988
2009-02-20,1363.43994,1380.62988,1327.93994,1369.3999
2009-02-23,1388.03003,1395.46997,1331.82983,1331.82983
2009-02-24,1345.04004,1415.93994,1332.25977,1415.93994
2009-02-25,1398.25,1438.95996,1351.22998,1406.34985
2009-02-26,1429.22998,1471.81006,1417.42993,1425.44995
2009-02-27,1397.48999,1430.52002,1392.36987,1394.77979
2009-03-02,1373.61011,1381.36011,1342.61987,1342.61987
2009-03-03,1361.34009,1365.84009,1306.53979,1310.98999
2009-03-04,1330.56006,1334.61011,1283.88989,1308.84985
2009-03-05,1284.65991,1289.94995,1206.22998,1206.22998
2009-03-06,1217.69995,1232.45996,1166.87988,1195.80981
2009-03-09,1182.23999,1213.45996,1179.2998,1183.36987
2009-03-10,1207.21997,1296.75,1207.21997,1296.75
2009-03-11,1300.73999,1331.46997,1281.98999,1295.94995
2009-03-12,1289.66992,1404.18994,1273.76978,1403.72998
2009-03-13,1409.29004,1412.72998,1377.03979,1398.35986
2009-03-16,1419.77002,1440.5,1371.88989,1377.37988
2009-03-17,1378.42993,1446.88989,1377.09985,1446.88989
2009-03-18,1434.3501,1527.77002,1426.33984,1527.76978
2009-03-19,1543.76001,1543.76001,1468.73999,1469.23999
2009-03-20,1478.47998,1488.07007,1444.81982,1444.81982
2009-03-23,1491.30005,1597.54004,1485.91992,1597.53979
2009-03-24,1570.44995,1589.76001,1498.97998,1498.97998
2009-03-25,1514.93994,1556.28003,1471.57983,1544.82983
2009-03-26,1558.84009,1574.52002,1531.69995,1574.51978
2009-03-27,1547.83008,1563.27002,1510.46997,1510.46997
2009-03-30,1481.61011,1481.61011,1452.53979,1452.53979
2009-03-31,1474.42993,1529.29004,1471.95996,1507.92993
2009-04-01,1486.23999,1546.42993,1481.95996,1546.42993
2009-04-02,1577.61011,1582.26001,1560.42993,1577.37988
2009-04-03,1575.8501,1593.8999,1550.30981,1593.8999
2009-04-06,1572.48999,1572.48999,1535.37988,1550.17993
2009-04-07,1527.16992,1551.53003,1511.98999,1511.98999
2009-04-08,1523.3501,1525.93994,1488.8999,1519.75
2009-04-09,1567.37988,1655.15991,1563.38989,1655.15991
2009-04-13,1625.3501,1705,1619.35986,1704.5
2009-04-14,1680.65991,1683.13989,1587.36987,1587.36987
2009-04-15,1580.90991,1639.06006,1563.75977,1639.05981
2009-04-16,1651,1675.11011,1606.35986,1662.56982
2009-04-17,1661.51001,1702.62988,1635.90991,1688.5
2009-04-20,1642.3501,1645.6001,1544.41992,1544.41992
2009-04-21,1492.96997,1614.80005,1481.6499,1614.7998
2009-04-22,1580.29004,1634.11011,1562.58984,1568.71997
2009-04-23,1578.22998,1581.48999,1535.12988,1570.52979
2009-04-24,1576.18994,1620.06006,1558.87988,1604.5
2009-04-27,1577.68994,1597.88989,1556.00977,1557.86987
2009-04-28,1536.98999,1584.61011,1536.98999,1560.94995
2009-04-29,1574.79004,1619.98999,1573.58984,1619.98999
2009-04-30,1637.84009,1637.84009,1580.55981,1584.6499
2009-05-01,1583.58008,1590.38989,1542.78979,1545.85986
2009-05-04,1563.78003,1645.27002,1559.71997,1645.26978
